1DU6_1	1DU6_1
5H7G_1	6XZZ_1
5H7G_1	6XXS_1
5H7G_1	6XXS_3
5H7G_1	6XYX_1
5H7G_1	6ZBU_1
7BOC_1	7BOC_1
4Q2P_1	4Q2P_1
4Q2Q_1	4Q2Q_1
1QKZ_1	1QKZ_1
1QKZ_1	2RPV_1
1QKZ_1	1P7E_1
1QKZ_1	2OED_1
1QKZ_1	1P7F_1
1QKZ_1	1UWX_1
1QKZ_1	6W00_1
1QKZ_1	6WFW_1
1IFW_1	1IFW_1
1HL3_1	1HL3_1
1HL3_1	2HU2_1
1HL3_1	1HKU_1
6NAG_1	6NAG_1
2GW4_1	2GW4_1
2GW4_1	2BTJ_1
2GW4_1	5EXC_1
5A2J_1	5A2J_1
5A2J_1	1SM3_2
5A2J_1	5N7B_1
5A2J_1	6FRJ_1
5A2J_1	5A2I_1
5A2J_1	5A2L_1
5A2J_1	5A2K_1
5A2J_1	5FXC_1
5A2J_1	7F9Z_4
5A2J_1	7L1U_4
5A2J_1	7L1V_4
5A2J_1	6XOX_3
5A2J_1	6OMM_6
5A2J_1	7AUE_5
5A2J_1	6WWZ_5
5A2J_1	7F4F_1
5A2J_1	7F4H_6
5A2J_1	6DDE_4
5A2J_1	8IA8_6
5A2J_1	8JBG_3
5A2J_1	8JBH_3
5A2J_1	8JGB_6
5A2J_1	8JGG_3
5A2J_1	8JGF_3
5A2J_1	8ZPS_3
5A2J_1	8ZPT_3
5A2J_1	5YD3_1
5A2J_1	5YD4_1
5A2J_1	5YD5_1
5A2J_1	5YY4_1
5A2J_1	4H0H_1
5A2J_1	4H0G_1
5A2J_1	4H0I_1
5A2J_1	1F3R_2
5A2J_1	5GRY_1
5A2J_1	5GRZ_1
5A2J_1	5GRW_1
5A2J_1	5GS1_3
5A2J_1	5GS3_1
5A2J_1	5GRX_1
5A2J_1	5NPI_1
5A2J_1	5NPJ_1
5A2J_1	5YAX_1
5A2J_1	5GRU_2
5A2J_1	5GS2_2
5A2J_1	5GRU_3
5A2J_1	5GS2_3
4AZU_1	4AZU_1
4AZU_1	5AZU_1
4AZU_1	2I7S_1
4AZU_1	3IBO_1
4AZU_1	1JZF_1
4AZU_1	1JZI_1
4AZU_1	1JZG_1
4AZU_1	1JZH_1
4AZU_1	1JZJ_1
4AZU_1	1JZE_1
2N8F_1	2N8F_1
6OMM_1	6OMM_1
6OMM_1	6LW5_1
5XR1_1	5XR1_1
5HH7_1	5HH7_1
5AFP_1	5AFP_1
5AFP_1	5AER_1
5AFP_1	5AEQ_1
5AFP_1	4YRU_1
5AFP_1	2JU0_1
5AFP_1	2NZ0_1
1FIE_1	1FIE_1
1FIE_1	1F13_1
1FIE_1	1GGT_1
7CLV_1	7CLV_1
3O9P_1	3O9P_1
3O9P_1	6DQR_1
3O9P_1	6DQQ_1
3O9P_1	6DQT_1
3O9P_1	6DQU_1
3O9P_1	6DTF_1
3O9P_1	6DTG_1
3O9P_1	6DTH_1
3O9P_1	3TCG_1
3O9P_1	1B3G_1
3O9P_1	1B3L_1
3O9P_1	1B40_1
3O9P_1	1B46_1
3O9P_1	1B4Z_1
3O9P_1	1B51_1
3O9P_1	1B58_1
3O9P_1	1B5J_1
3O9P_1	1B9J_1
3O9P_1	1QKB_1
3O9P_1	1B5I_1
3O9P_1	1QKA_1
3O9P_1	1B52_1
3O9P_1	1B3F_1
3O9P_1	1B32_1
3O9P_1	1B05_1
3O9P_1	1OLA_1
3O9P_1	1OLC_1
3O9P_1	1RKM_1
3O9P_1	2RKM_1
3O9P_1	3TCH_1
3O9P_1	3TCF_1
3O9P_1	1B0H_1
3O9P_1	1B1H_1
3O9P_1	1B3H_1
3O9P_1	1B7H_1
3O9P_1	1B6H_1
3O9P_1	1B2H_1
3O9P_1	1B4H_1
3O9P_1	1B5H_1
3O9P_1	2OLB_1
3O9P_1	1JET_1
3O9P_1	1JEU_1
3O9P_1	1JEV_1
3O9P_1	2Z23_1
5OMP_1	5OMP_1
5OMP_1	5NJX_1
5SXY_1	5SXY_1
4CG6_1	4CG6_1
4CG6_1	4CG7_1
4CG6_1	4CG5_1
4CG6_2	4CG6_2
4CG6_2	4CG7_2
4CG6_2	4CG5_2
4CG6_3	4CG6_3
6OX4_2	6OX4_2
6OX4_2	6OX2_2
6OX4_2	6OX3_2
6OX4_2	6OX1_2
6OX4_2	6OX0_2
6OX4_2	6WK1_2
6OX4_2	6OX5_2
6OX4_2	6WK2_2
6OX4_2	6V63_2
6OX4_2	6JAT_1
6OX4_2	6V62_2
6OX4_2	6MBJ_2
6OX4_2	6MBL_2
6OX4_2	6MBK_2
6OX4_2	6ICT_1
6OX4_2	6ICV_1
2X7R_2	2X7R_2
3CJB_1	3CJB_1
3CJB_1	6JBK_1
3CJB_1	6JCU_1
3CJB_1	6JH8_1
3CJB_1	6JH9_1
3CJB_1	7AD9_2
3CJB_1	4B1U_1
3CJB_1	4B1W_1
3CJB_1	4B1X_1
3CJB_1	4B1Z_1
3CJB_1	4B1V_1
3CJB_1	4B1Y_1
3CJB_1	5YPU_1
3CJB_1	4PL8_1
3CJB_2	3CJB_2
4Z61_2	4Z61_2
1OUL_1	1OUL_1
1OUL_1	1YFN_1
1OUL_1	1OU8_1
1OUL_1	1OU9_1
1OUL_1	1OX9_1
1OUL_1	1OX8_1
2JOA_1	2JOA_1
2JOA_1	2P3W_1
2JOA_1	2PZD_1
2K6W_1	2K6W_1
2K6W_1	2K6Y_1
2K6W_1	2K6Z_1
2K6W_1	2K70_1
6S3W_2	6S3W_2
6RAF_1	6RAF_1
6RAF_1	6RAI_1
6RAF_1	6RAG_1
6RAF_1	6RAM_1
6RAF_1	6RAN_1
6RAF_1	6RAJ_1
6RAF_1	6RAK_1
6RAF_1	6RAL_1
6RAF_1	6RAH_1
6RAF_1	5MKK_1
6RAF_2	6RAF_2
6RAF_2	6RAI_2
6RAF_2	6RAG_2
6RAF_2	6RAM_2
6RAF_2	6RAN_2
6RAF_2	6RAJ_2
6RAF_2	6RAK_2
6RAF_2	6RAL_2
6RAF_2	6RAH_2
6RAF_2	5MKK_2
6U5N_1	6U5N_1
6U5N_1	6U5R_1
6U5N_1	6U68_1
6U5N_1	6U6D_1
6U5N_1	6U6E_1
6U5N_1	6U6H_1
6U5N_1	6UWN_1
6U5N_1	6UXB_1
6U5N_1	6UX4_1
6U5N_1	6UXA_1
6U5N_1	6U5P_1
6U5N_1	6UX7_1
4XYI_1	4XYI_1
4XYI_1	8TX8_1
4XYI_1	5XWR_1
4XYI_1	6ZRD_1
4XYI_1	6ZRC_1
4XYI_1	4R7A_2
4XYI_1	5VTB_1
4XYI_1	3C99_1
4XYI_1	3C9C_1
4XYI_1	2XU7_1
4XYI_1	2XYI_1
4XYI_1	6BW3_1
4XYI_1	6BW4_1
5N2C_1	5N2C_1
5MSD_1	5MSD_1
5MSD_1	5MSC_1
5MSD_1	5MSP_1
5MSD_1	5MSR_1
5MSD_1	5MSV_1
5MSD_1	5MST_1
5MSD_1	5MSS_1
5MSD_1	5MSW_1
5MSD_1	5MSU_1
5MSD_1	5MSO_1
5NR4_1	5NR4_1
5N5D_1	5N5D_1
5OQR_1	5OQR_1
5OQR_2	5OQR_2
5NCH_1	5NCH_1
5NCH_1	5NCI_1
5NCH_1	5NCJ_1
5OXZ_1	5OXZ_1
5OXZ_1	5OXW_1
5OXZ_1	5OXX_1
5OQQ_1	5OQQ_1
5OQQ_2	5OQQ_2
5YYX_1	5YYX_1
5YYX_1	5YYZ_1
5WB1_1	5WB1_1
5WB1_1	5WB2_1
5ZJG_1	5ZJG_1
5ZJG_1	2E0Y_1
5ZJG_1	2E0X_1
5ZUV_1	5ZUV_1
5ZUV_1	5ZHY_1
5UC1_1	5UC1_1
5WB2_2	5WB2_2
5WB2_2	1B2T_1
6C0Y_1	6C0Y_1
6C0Y_1	6C0G_1
6C0Y_1	6C0H_1
6FF3_1	6FF3_1
6FF3_1	6FEY_1
6FFA_1	6FFA_1
6FFA_1	2JQF_1
6FFA_1	2JQG_1
6I86_1	6I86_1
6J67_1	6J67_1
6J67_1	4M7C_1
6J67_1	3BU8_1
6J67_1	3BUA_1
6J67_1	5WQD_1
6J67_1	7C5D_1
6JBV_1	6JBV_1
6JBV_1	6JCH_1
6JBV_1	6JK7_1
6NDW_1	6NDW_1
6NDW_1	6NDV_1
6NDW_1	6NDX_2
6NDW_1	6NDT_1
6NFF_1	6NFF_1
6QBY_1	6QBY_1
6QBY_1	6J8F_2
6QBY_1	6J7B_1
6QBY_1	6J8N_2
6QBY_1	6J91_2
6QBY_1	6J9H_2
6QBY_1	6J4Q_1
6QBY_1	6J4U_1
6QBY_1	6J4O_1
6QBY_1	6J4P_1
6QBY_1	6J4V_1
6QBY_2	6QBY_2
6QBY_2	6J8N_1
6QBY_2	6J91_1
6QBY_2	6J9H_1
6QBY_2	6J4Q_2
6QBY_2	6J4U_2
6QBY_2	6J4O_2
6QBY_2	6J4P_2
6QBY_2	6J4S_2
6QBY_2	6J4V_2
6NDX_1	6NDX_1
6RVU_1	6RVU_1
6T6H_1	6T6H_1
6T6H_1	6T6X_1
6T6H_1	6T6Z_1
6T6H_1	6T70_1
6T6H_1	6T6Y_1
6TPK_1	6TPK_1
6U07_1	6U07_1
6U07_2	6U07_2
6QIY_1	6QIY_1
6QIY_1	1LW6_2
6QIY_1	1CIS_1
6QIY_1	6QIZ_1
6VHU_1	6VHU_1
6VHU_1	6VHW_1
6VHU_1	6VHZ_1
6VHU_1	6VHT_1
6VHU_1	6VHX_1
6VHV_1	6VHV_1
6VHV_1	6VHY_1
6UMG_3	6UMG_3
6UMG_3	3N7R_1
6UMG_3	3N7S_1
6UMG_3	3N7P_1
6UMG_3	3AQF_2
6Z2D_1	6Z2D_1
6Z2D_1	6Z2O_1
6MR4_1	6MR4_1
7AZW_1	7AZW_1
7AZW_1	7AZX_1
6ZYL_1	6ZYL_1
6ZYL_1	6ZYK_1
7MYZ_1	7MYZ_1
7NM8_1	7NM8_1
7NM8_1	7NM7_1
6YHV_1	6YHV_1
6YHV_1	6TE4_1
6WTB_1	6WTB_1
4HH6_1	4HH6_1
4ZBJ_2	4ZBJ_2
4ZBJ_3	4ZBJ_3
4ZBJ_3	4XYI_2
5YPC_1	5YPC_1
5YPC_1	5YPF_1
5YPC_1	5YPG_1
5YPC_1	5YPB_1
5YPC_1	5YP8_1
5YPC_1	6KHZ_1
5YPC_1	5YPH_1
5YPC_1	5YPA_1
5YPC_1	5YPE_1
5YPC_1	6MIU_1
1AEV_1	1AEV_1
1AEV_1	3EXB_1
1AUW_1	1AUW_1
1AUW_1	6IEN_1
1AUW_1	6IEM_1
1CZL_1	1CZL_1
1CZL_1	1D04_1
1CZL_1	1CZO_1
1CZL_1	1CZR_1
1CZL_1	1CZH_1
1CZL_1	1CZK_1
7OUP_1	7OUP_1
7OUP_1	5E3A_1
7OUP_1	5E3C_1
7OUP_1	3T6J_1
7OUP_1	3T6B_1
7OUP_1	5E2Q_1
7OUP_1	5EGY_1
7OUP_1	5EHH_1
7OUP_1	5E33_1
7OUP_1	3FVY_1
1PND_1	1PND_1
1PND_1	1PNC_1
2LIV_1	2LIV_1
6LDH_1	6LDH_1
6LDH_1	1LDM_1
6LDH_1	8LDH_1
1E1H_1	1E1H_1
1E1H_2	1E1H_2
1EF0_1	1EF0_1
1EF0_1	1JVA_1
1AKL_1	1AKL_1
1FYR_1	1FYR_1
1FYR_1	1BM2_1
1FYR_1	1BMB_1
1FYR_1	2H46_1
1FYR_1	1QG1_1
1FYR_1	3WA4_1
1FYR_1	2AOB_1
1FYR_1	2AOA_1
1FYR_1	5CDW_1
1FYR_1	1JYR_1
1FYR_1	1JYQ_1
1FYR_1	3MXC_1
1FYR_1	3MXY_1
1FYR_1	1ZFP_1
1FYR_1	1JYU_1
1FYR_1	2H5K_1
1FYR_1	6ICG_1
1FYR_1	6ICH_1
1FER_1	1FER_1
1G9C_1	1G9C_1
1G9C_1	1G9D_1
1G9C_1	1G9B_1
1G9C_1	1G9A_1
5WM0_1	5WM0_1
1OHF_1	1OHF_1
1OHF_2	1OHF_2
1IS9_1	1IS9_1
1GSS_1	1GSS_1
1GSS_1	1EOG_1
1GSS_1	1EOH_1
1JO8_1	1JO8_1
1JO8_1	2RPN_1
1JO8_1	2K3B_1
1JHJ_1	1JHJ_1
1LG7_1	1LG7_1
1LG7_1	4OWR_3
1NFD_2	1NFD_2
1NFD_2	2CKB_2
1NFD_2	3C6L_2
1NFD_2	1G6R_2
1NFD_2	2J8U_5
1NFD_2	2UWE_5
1NFD_2	2JCC_5
1NFD_2	1JCK_1
1NFD_2	1SBB_1
1NFD_2	5IVX_4
1NFD_2	5IW1_2
1NFD_2	5M02_4
1NFD_2	5M01_4
1NFD_2	5M00_4
1NFD_2	5TIL_5
1NFD_2	8WUL_2
1NFD_2	8WTE_2
1NFD_2	3QIB_4
1NFD_2	4MNQ_5
1NFD_2	1YMM_5
1NFD_2	6Q3S_5
1NFD_2	5C0A_5
1NFD_2	2AK4_5
1NFD_2	1AO7_5
1NFD_2	1QSF_5
1NFD_2	5JZI_5
1NFD_2	1QSE_5
1NFD_2	1QRN_5
1NFD_2	2NX5_5
1NFD_2	3H9S_5
1NFD_2	3D39_5
1NFD_2	3D3V_5
1NFD_2	6VM8_2
1NFD_2	1FYT_5
1NFD_2	3T0E_4
1NFD_2	6RSY_5
1NFD_2	2F53_5
1NFD_2	6EQB_5
1NFD_2	6EQA_5
1NFD_2	2F54_5
1NFD_2	6RP9_5
1NFD_2	6RPA_5
1NFD_2	6RPB_5
1NFD_2	4P2R_5
1NFD_2	4P2Q_5
1NFD_2	4C56_2
1NFD_2	6L9L_3
1NFD_2	3TFK_4
1NFD_2	3TPU_2
1NFD_2	5C07_5
1NFD_2	5C08_5
1NFD_2	5C09_5
1NFD_2	5C0B_5
1NFD_2	5C0C_5
1NFD_2	3TJH_4
1NFD_2	4MXQ_2
1NFD_2	4N0C_4
1NFD_2	4MS8_2
1NFD_2	7N6E_5
1NFD_2	4MVB_2
1NFD_2	4N5E_2
1NFD_2	1BD2_5
1NFD_2	5MEN_5
1NFD_2	4JFH_2
1NFD_2	6TRO_5
1NFD_2	2NW2_2
1NFD_2	4JFF_5
1NFD_2	4JFD_5
1NFD_2	4JFE_5
1NFD_2	1ZGL_5
1NFD_2	4GRM_2
1NFD_2	3PL6_4
1NFD_2	6R2L_5
1NFD_2	6BJ8_4
1NFD_2	6BJ3_4
1NFD_2	2P5W_5
1NFD_2	2PYE_5
1NFD_2	2P5E_5
1NFD_2	3KPS_5
1NFD_2	2PYF_2
1NFD_2	4P5T_2
1NFD_2	4JRX_5
1NFD_2	4JRY_5
1NFD_2	3PWP_5
1NFD_2	3QDG_5
1NFD_2	3QDJ_5
1NFD_2	3QEQ_5
1NFD_2	3QDM_5
1NFD_2	7N1C_2
1NFD_2	7N1D_2
1NFD_2	4L3E_5
1NFD_2	7JWI_5
1NFD_2	7JWJ_5
1NFD_2	1MI5_5
1NFD_2	5WLG_5
1NFD_2	6AVF_3
1NFD_2	6AVG_3
1NFD_2	6AT6_1
1NFD_2	7N1F_2
1NFD_2	7N1E_5
1NFD_2	3REV_2
1NFD_2	6UK4_5
1NFD_2	2GJ6_5
1NFD_2	6FRA_2
1NFD_2	6FUN_2
1NFD_2	6FUP_2
1NFD_2	6FR9_2
1NFD_2	6FUR_2
1NFD_2	6FUO_2
1NFD_2	6FUQ_2
1NFD_2	6EH6_2
1NFD_2	3RDT_4
1NFD_2	6FRB_2
1NFD_2	6FRC_2
1NFD_2	6FUM_2
1NFD_2	6UK2_5
1NFD_2	3C5Z_2
1NFD_2	3C60_2
1NFD_2	4QOK_5
1NFD_2	2BNQ_5
1NFD_2	2BNR_5
1NFD_2	2BNU_2
1NFD_2	6AM5_5
1NFD_2	6AMU_5
1NFD_2	6VM7_2
1NFD_2	6VMC_2
1NFD_2	6VMA_4
1NFD_2	6VM9_5
1NFD_2	3UTT_5
1NFD_2	3UTP_2
1NFD_2	3UTS_5
1NFD_2	3QIU_4
1NFD_2	3QIW_4
1NFD_2	3QJF_2
1NFD_2	3QJH_2
1NFD_2	3GSN_5
1NFD_2	6DFQ_2
1NFD_2	6DFS_2
1NFD_2	6DFV_2
1NFD_2	6DFW_4
1NFD_2	2IAL_2
1NFD_2	2IAM_5
1NFD_2	2IAN_5
1NFD_2	4P4K_4
1NFD_2	5NMD_2
1NFD_2	5NMG_5
1NFD_2	5NMF_5
1NFD_2	5NME_5
1NFD_2	3KPR_5
1NFD_2	6TMO_5
1NFD_2	5NQK_5
1NFD_2	5YXU_2
1NFD_2	5EU6_5
1NFD_2	6DKP_5
1NFD_2	4MJI_5
1NFD_2	5NHT_5
1NFD_2	6D78_5
1NFD_2	3QEU_2
1NFD_2	6XCO_4
1NFD_2	6XCP_4
1NFD_2	3KXF_4
1NFD_2	4FTV_5
1NFD_2	5XOV_5
1NFD_2	5W1V_5
1NFD_2	5W1W_5
1NFD_2	3HG1_5
1NFD_2	3O4L_5
1NFD_2	3SKN_2
1NFD_2	3SJV_5
1NFD_2	5JHD_5
1NFD_2	5ISZ_5
1NFD_2	5TEZ_5
1NFD_2	7BYD_5
1NFD_2	4GKZ_2
1NFD_2	4MAY_4
1NFD_2	4GRL_4
1NFD_2	5D2L_4
1NFD_2	5D2N_2
1NFD_2	1OGA_5
1NFD_2	3DXA_5
1NFD_2	3DX9_2
1NFD_2	3MV7_5
1NFD_2	3MV8_5
1NFD_2	3MV9_5
1NFD_2	4GG6_4
1NFD_2	3O6F_4
1NFD_2	4P23_2
1NFD_2	4P46_4
1NFD_2	3PQY_5
1NFD_2	6V13_5
1NFD_2	6V15_5
1NFD_2	6V0Y_5
1NFD_2	6V1A_5
1NFD_2	6V19_5
1NFD_2	6V18_5
1NFD_2	1KGC_2
1NFD_2	2CDE_2
1NFD_2	2CDF_2
1NFD_2	2CDG_2
1NFD_2	4ELK_2
1NFD_2	6C09_4
1NFD_2	2ESV_5
1NFD_2	2VLM_2
1NFD_2	2VLJ_5
1NFD_2	2VLK_5
1NFD_2	2VLR_5
1NFD_2	3RGV_2
1NFD_2	6R0E_5
1NFD_2	6VQO_4
1NFD_2	6VRM_4
1NFD_2	6VTH_2
1NFD_2	6VTC_2
1NFD_2	6VRN_4
1NFD_2	2YPL_5
1NFD_2	5SWS_5
1NFD_2	5SWZ_5
1NFD_2	6P64_4
1NFD_2	5WKH_5
1NFD_2	5WKF_5
1NFD_2	6EH4_2
1NFD_2	6FR3_2
1NFD_2	6EH8_2
1NFD_2	6FR6_2
1NFD_2	6EH7_2
1NFD_2	6EH9_2
1NFD_2	6FR8_2
1NFD_2	6FR7_2
1NFD_2	6FR5_2
1NFD_2	6EH5_2
1NFD_2	6FR4_2
1NFD_2	6CQL_5
1NFD_2	6CQQ_5
1NFD_2	6CQR_5
1NFD_2	6CQN_5
1NFD_2	4QRR_4
1NFD_2	4WNQ_2
1NFD_2	5HHO_4
1NFD_2	5HHM_5
1NFD_2	6PX6_5
1NFD_2	6PY2_5
1NFD_2	4IIQ_2
1NFD_2	6C61_2
1NFD_2	6C68_2
1NFD_2	3OF6_1
1NFD_2	5YXN_2
1NFD_2	3VXR_4
1NFD_2	3VXS_4
1NFD_2	3VXU_5
1NFD_2	3VXM_5
1NFD_2	5XOT_5
1NFD_2	3QFJ_5
1NFD_2	4EUP_5
1NFD_2	3W0W_5
1NFD_2	8PJG_5
1NFD_2	8RLT_5
1NFD_2	8RLU_5
1NFD_2	8RLV_5
1NFD_2	8RYM_5
1NFD_2	8RYP_5
1NFD_2	8RYN_5
1NFD_2	8RYO_5
1NFD_2	8RYQ_5
1NFD_2	8VCY_5
1NFD_2	8VD2_5
1NFD_2	8VCX_2
1OHU_1	1OHU_1
1MHW_1	1MHW_1
1PMA_1	1PMA_1
1PMA_2	1PMA_2
1OJH_1	1OJH_1
1UL1_1	1UL1_1
1W80_1	1W80_1
1W80_1	3HS8_1
1W80_1	1KY6_1
1W80_1	1KYF_1
1W80_1	1KYU_1
1W80_1	1KYD_1
1W80_1	2VJ0_1
1WKP_1	1WKP_1
1WKP_1	1WKO_1
1WKR_1	1WKR_1
1XIW_1	1XIW_1
1XIW_2	1XIW_2
1Y0Y_1	1Y0Y_1
1Y0Y_1	1Y0R_1
1Y0Y_1	2WZN_1
1ZP9_1	1ZP9_1
1ZP9_1	1ZTF_1
1ZP9_1	1ZTH_1
1PEG_1	1PEG_1
1OHC_1	1OHC_1
1OHC_1	1OHE_1
1OHC_1	1OHD_1
2BB2_1	2BB2_1
2FBN_1	2FBN_1
2FMA_1	2FMA_1
2FMA_1	2FK1_1
2FMA_1	2FKL_1
2FMA_1	2FK2_1
2FMA_1	2FK3_1
2FMA_1	2FJZ_1
2HPT_1	2HPT_1
2HPT_1	2HPO_1
2HPT_1	5MFR_1
2HPT_1	5MFS_1
2HPT_1	5MFT_1
2HPT_1	4Q4I_1
2HPT_1	4Q4E_1
2HPT_1	2DQ6_1
2HPT_1	2DQM_1
2JLH_1	2JLH_1
2JLH_1	2JLI_1
2JLH_1	2JLJ_1
2P1Y_1	2P1Y_1
2P1Y_1	1BWM_1
2PMS_2	2PMS_2
2C5J_1	2C5J_1
2C5J_1	2C5I_2
2C5J_1	2C5K_2
2FGE_1	2FGE_1
2P24_2	2P24_2
2P24_2	1LNU_2
2P24_2	6BLR_2
2P24_2	1ES0_2
2P24_2	4P5T_4
2P24_2	5DMK_2
2P24_2	3RDT_2
2P24_2	3C5Z_4
2P24_2	3C6L_4
2P24_2	3C60_4
2P24_2	6DFS_4
2P24_2	6DFW_2
2P24_2	4P23_4
2P24_2	4P46_2
2V3Y_1	2V3Y_1
2V3Y_1	2V3X_1
2V3Y_1	2V3Z_1
2V3Y_1	1A16_1
2V3Y_1	1JAW_1
2VF1_1	2VF1_1
2Q5Y_1	2Q5Y_1
2Q5Y_1	1KO6_1
2Q5Y_1	2Q5X_1
2RHB_1	2RHB_1
2ZCZ_1	2ZCZ_1
2ZCZ_1	2EXT_1
2ZCZ_1	2EXS_1
2ZCZ_1	2ZD0_1
2P6V_1	2P6V_1
2HQ5_1	2HQ5_1
2HQ5_1	2DTZ_1
2VYI_1	2VYI_1
2VYI_1	5LYN_1
2VYI_1	5LYP_1
3DXB_1	3DXB_1
3CSQ_1	3CSQ_1
3FY2_1	3FY2_1
3FY2_1	3FXX_1
3JWQ_1	3JWQ_1
3JWQ_1	3JWR_1
3ID1_1	3ID1_1
3NQY_1	3NQY_1
3NQY_1	3NQX_1
3NQY_1	3NQZ_2
3NQY_1	6FZX_1
3K6B_1	3K6B_1
3K6B_1	3K66_1
3RNT_1	3RNT_1
3RNT_1	3SYU_1
3RNT_1	3URP_1
3RNT_1	9RNT_1
3RNT_1	1RHL_1
3RNT_1	1RN4_1
3RNT_1	4RNT_1
3RNT_1	6RNT_1
3S60_1	3S60_1
3S60_1	3S5V_1
3P23_1	3P23_1
3TZW_1	3TZW_1
3TZW_1	3TZX_1
3TZW_1	3TZY_1
3TZW_1	3TZZ_1
3L4N_1	3L4N_1
3NQZ_1	3NQZ_1
3NQZ_1	3NQY_2
3V43_1	3V43_1
3V43_1	2LN0_1
3V43_1	6OIE_1
3V43_1	6LSB_1
3V43_1	5I3L_1
3V43_1	2KWK_2
3V43_1	2KWJ_2
3V43_1	2KWN_2
3V43_1	2KWO_2
3V43_1	5SZB_1
3V43_1	5SZC_1
3ZLB_1	3ZLB_1
3ZLB_1	1FW8_1
4AYA_1	4AYA_1
3CSR_1	3CSR_1
4B1Z_2	4B1Z_2
4B5Z_1	4B5Z_1
4B5Z_1	4B60_1
4CGE_1	4CGE_1
4FQD_1	4FQD_1
4ENO_1	4ENO_1
4GCR_1	4GCR_1
3UX2_1	3UX2_1
3UX2_1	3UX3_1
4IUC_1	4IUC_1
4IUC_1	4IUB_1
4IUC_1	4IUD_1
4IUC_2	4IUC_2
4IUC_2	4IUB_2
4IUC_2	4IUD_2
4HKJ_4	4HKJ_4
4GA2_1	4GA2_1
4GA2_1	4GA1_1
4GA2_1	4GA0_1
4L1E_1	4L1E_1
4L1E_2	4L1E_2
4TN0_1	4TN0_1
4QT4_1	4QT4_1
4WCL_1	4WCL_1
4WCL_1	4WCM_1
4WCL_1	4WCN_1
4WCL_1	4WCK_1
4X1I_2	4X1I_2
4X1I_2	4X1Y_2
4X1I_2	4X20_2
4X1I_2	4X1K_2
4X1I_2	3DU7_2
4X1I_2	3E22_2
4X1I_2	4X1I_1
4X1I_2	4X1Y_1
4X1I_2	4X20_1
4X1I_2	4X1K_1
4X1I_2	3DU7_1
4X1I_2	3E22_1
4X1I_3	4X1I_3
4X1I_3	4X1Y_3
4X1I_3	4X20_3
4X1I_3	4X1K_3
4X1I_3	3DU7_3
4X1I_3	3E22_3
4OL4_1	4OL4_1
4OL4_1	4PWS_1
4XO8_1	4XO8_1
4XO8_1	4XOC_1
4XO9_1	4XO9_1
4XO9_1	4XOA_2
4XO9_1	4XOB_1
4XO9_1	4XOD_2
4XO9_1	4XOE_1
4YHV_1	4YHV_1
4YHV_1	4YHU_1
5CSF_2	5CSF_2
5AZ9_1	5AZ9_1
5AZ9_1	3VFJ_1
5AZ9_1	1EZP_1
5AZ9_1	1EZO_1
5AZ9_1	5GRU_1
5AZ9_1	5GS2_1
5AZ9_1	4O2X_1
5AZ9_1	5K94_1
4Y23_1	4Y23_1
5JKQ_1	5JKQ_1
5HES_1	5HES_1
5O65_1	5O65_1
5O65_1	5O68_1
5O65_1	5O67_1
5O65_1	5O67_2
5LAK_1	5LAK_1
5LAK_1	5LAC_1
5TKE_1	5TKE_1
5TKE_1	5UN8_1
5TKE_1	5UN9_1
5TP1_1	5TP1_1
5LP2_1	5LP2_1
5VZU_2	5VZU_2
5VZU_2	5VZT_2
5Y1A_1	5Y1A_1
6CHB_1	6CHB_1
6CHB_2	6CHB_2
6E55_1	6E55_1
6F5P_1	6F5P_1
6F5P_2	6F5P_2
6F5P_3	6F5P_3
5UGZ_1	5UGZ_1
6KAJ_1	6KAJ_1
6KAJ_1	6KAK_1
6KAJ_1	6KAN_1
6KAJ_1	6L7S_1
6KAJ_1	6L7T_1
6KAJ_1	6KAL_1
6KAJ_1	6L7U_1
6H1D_1	6H1D_1
6H1D_1	6H1E_1
6H1D_2	6H1D_2
6H1D_2	6H1E_2
6M33_1	6M33_1
6NKI_1	6NKI_1
6P63_1	6P63_1
6P63_1	6XRC_1
6S07_1	6S07_1
6Q6C_1	6Q6C_1
6Q6C_1	6Q61_1
6Q6C_1	6YHY_1
6Q6C_1	6YHT_1
6UAK_1	6UAK_1
6XA8_1	6XA8_1
6XA8_1	6ESP_1
6XA8_1	5VWK_1
6XA8_1	5VWC_1
6XA8_1	8CD3_1
6NKH_1	6NKH_1
6NKH_1	6NKK_1
6NKH_1	6NKM_1
7N3C_3	7N3C_3
7N3C_3	6VYO_1
7N3C_3	6WKP_1
7N3C_3	7N3D_3
3H3D_1	3H3D_1
7JO7_1	7JO7_1
7JO7_1	6XA7_1
7JO7_1	6X1R_1
7JO7_1	6X1P_1
3HXC_1	3HXC_1
3HXC_1	3HXF_1
3HXC_1	3HXE_1
3HXC_1	3HXB_1
3HXC_1	3HXD_1
3HXC_1	3DSW_1
3HXC_1	3DSV_1
3HXC_1	3DSX_1
3HXC_2	3HXC_2
3HXC_2	3HXF_2
3HXC_2	3HXE_2
3HXC_2	3HXB_2
3HXC_2	3HXD_2
3HXC_2	1DCE_2
3HXC_2	3DSW_2
3HXC_2	3DSV_2
3HXC_2	3DSX_2
7CO1_1	7CO1_1
7CO1_1	6M64_1
7CO1_1	6ZVQ_1
5XAH_1	5XAH_1
5XAH_1	5XBK_1
7JUA_1	7JUA_1
