job_id,model_name,seed_id,sample_id,original_iptm,original_ptm,actifptm,iptm,ptm,confidence_score,original_confidence_score,ranking_score,original_ranking_score
8t8g_B,af3,34897,3,0.42,0.84,0.4203,0.4238,0.8429,0.5048,0.5076,0.5498,0.5526
8t8g_B,af3,34897,4,0.42,0.84,0.4299,0.4181,0.84,0.5119,0.5025,0.5269,0.5175
8t8g_B,af3,34897,5,0.43,0.85,0.4419,0.4283,0.8475,0.523,0.5121,0.538,0.5271
8t8g_B,af3,34897,6,0.37,0.84,0.368,0.3654,0.8406,0.4625,0.4604,0.4775,0.4754
8t8g_B,af3,34897,7,0.45,0.84,0.4494,0.453,0.8429,0.5281,0.531,0.5431,0.546
8t8g_B,af3,34897,8,0.37,0.84,0.3697,0.3742,0.8418,0.4641,0.4677,0.4791,0.4827
8t8g_B,af3,34897,9,0.41,0.84,0.3964,0.4064,0.8405,0.4852,0.4932,0.5002,0.5082
8t8g_B,af3,9999,0,0.43,0.85,0.4282,0.4312,0.8457,0.5117,0.5141,0.5267,0.5291
8t8g_B,af3,9999,1,0.4,0.84,0.3975,0.3962,0.8412,0.4862,0.4852,0.5012,0.5002
8t8g_B,af3,9999,2,0.42,0.84,0.4246,0.424,0.8443,0.5085,0.5081,0.5235,0.5231
8t8g_B,af3,9999,3,0.44,0.84,0.4365,0.4352,0.8435,0.5179,0.5169,0.5329,0.5319
8t8g_B,af3,9999,4,0.44,0.84,0.4378,0.441,0.84,0.5182,0.5208,0.5332,0.5358
8t8g_B,af3,9999,5,0.38,0.84,0.3789,0.383,0.8406,0.4712,0.4745,0.4862,0.4895
8t8g_B,af3,9999,6,0.41,0.84,0.4075,0.4091,0.8416,0.4943,0.4956,0.5093,0.5106
8t8g_B,af3,9999,7,0.44,0.85,0.4507,0.4412,0.8469,0.5299,0.5223,0.5449,0.5373
8t8g_B,af3,9999,8,0.44,0.85,0.4298,0.4367,0.8484,0.5135,0.519,0.5285,0.534
8t8g_B,af3,9999,9,0.44,0.84,0.4417,0.4448,0.8406,0.5215,0.524,0.5365,0.539
8t8g_B,af3,100,0,0.43,0.85,0.4313,0.432,0.8497,0.515,0.5155,0.53,0.5305
8t8g_B,af3,100,1,0.42,0.84,0.418,0.4231,0.8426,0.5029,0.507,0.5179,0.522
8t8g_B,af3,100,2,0.48,0.85,0.4713,0.4751,0.8514,0.5473,0.5504,0.5623,0.5654
8t8g_B,af3,100,3,0.41,0.84,0.405,0.4148,0.8404,0.4921,0.4999,0.5321,0.5399
8t8g_B,af3,100,4,0.42,0.85,0.4096,0.4223,0.8533,0.4983,0.5085,0.5133,0.5235
8t8g_B,af3,100,5,0.38,0.84,0.3849,0.3825,0.8402,0.476,0.474,0.491,0.489
8t8g_B,af3,100,6,0.46,0.85,0.4526,0.4567,0.8482,0.5317,0.535,0.5467,0.55
8t8g_B,af3,100,7,0.47,0.85,0.463,0.4738,0.8481,0.54,0.5487,0.555,0.5637
8t8g_B,af3,100,8,0.43,0.85,0.4259,0.4287,0.8496,0.5106,0.5129,0.5256,0.5279
8t8g_B,af3,100,9,0.4,0.85,0.3872,0.3954,0.8453,0.4788,0.4854,0.4938,0.5004
8t8g_B,af3,52,0,0.41,0.85,0.4041,0.4063,0.8464,0.4926,0.4943,0.5076,0.5093
8t8g_B,af3,52,1,0.42,0.85,0.42,0.4193,0.8482,0.5056,0.5051,0.5206,0.5201
8t8g_B,af3,52,2,0.42,0.84,0.4199,0.4164,0.8441,0.5047,0.5019,0.5197,0.5169
8t8g_B,af3,52,3,0.41,0.85,0.4108,0.4096,0.8481,0.4983,0.4973,0.5133,0.5123
8t8g_B,af3,52,4,0.43,0.84,0.4261,0.4331,0.8448,0.5098,0.5154,0.5248,0.5304
8t8g_B,af3,52,5,0.44,0.85,0.4381,0.4373,0.8453,0.5195,0.5189,0.5345,0.5339
8t8g_B,af3,52,6,0.45,0.85,0.4457,0.4474,0.848,0.5262,0.5275,0.5412,0.5425
8t8g_B,af3,52,7,0.42,0.85,0.4213,0.4191,0.845,0.506,0.5043,0.521,0.5193
8t8g_B,af3,52,8,0.46,0.85,0.4583,0.4608,0.8469,0.536,0.538,0.551,0.553
8t8g_B,af3,52,9,0.43,0.85,0.4239,0.4284,0.8469,0.5085,0.5121,0.5235,0.5271
8t8g_B,af3,2025,0,0.41,0.85,0.3964,0.412,0.8458,0.4863,0.4988,0.5013,0.5138
8t8g_B,af3,2025,1,0.48,0.86,0.4795,0.4777,0.8555,0.5547,0.5533,0.5697,0.5683
8t8g_B,af3,2025,2,0.46,0.84,0.4566,0.4613,0.8435,0.534,0.5377,0.549,0.5527
8t8g_B,af3,2025,3,0.41,0.85,0.419,0.4113,0.8461,0.5044,0.4983,0.5194,0.5133
8t8g_B,af3,2025,4,0.42,0.84,0.4251,0.4162,0.8434,0.5088,0.5016,0.5238,0.5166
8t8g_B,af3,2025,5,0.5,0.85,0.504,0.5023,0.8493,0.5731,0.5717,0.5881,0.5867
8t8g_B,af3,2025,6,0.43,0.84,0.4288,0.4267,0.8369,0.5104,0.5087,0.5254,0.5237
8t8g_B,af3,2025,7,0.41,0.84,0.3944,0.4054,0.8435,0.4842,0.493,0.4992,0.508
8t8g_B,af3,2025,8,0.48,0.85,0.4697,0.4789,0.8466,0.5451,0.5524,0.5601,0.5674
8t8g_B,af3,2025,9,0.43,0.85,0.4404,0.4321,0.8502,0.5224,0.5157,0.5374,0.5307
8t8g_B,af3,1000,0,0.69,0.87,0.7082,0.6918,0.8745,0.7415,0.7283,0.7565,0.7433
8t8g_B,af3,1000,1,0.67,0.87,0.6835,0.67,0.8687,0.7205,0.7097,0.7355,0.7247
8t8g_B,af3,1000,2,0.68,0.87,0.6962,0.6806,0.8734,0.7316,0.7192,0.7466,0.7342
8t8g_B,af3,1000,3,0.67,0.87,0.6915,0.6726,0.8675,0.7267,0.7116,0.7417,0.7266
8t8g_B,af3,1000,4,0.69,0.87,0.7064,0.6894,0.8707,0.7393,0.7257,0.7543,0.7407
8t8g_B,af3,1000,5,0.69,0.86,0.6983,0.6852,0.8571,0.7301,0.7196,0.7601,0.7496
8t8g_B,af3,1000,6,0.68,0.86,0.701,0.683,0.8564,0.7321,0.7177,0.7671,0.7527
8t8g_B,af3,1000,7,0.68,0.87,0.6931,0.6766,0.8661,0.7277,0.7145,0.7427,0.7295
8t8g_B,af3,1000,8,0.7,0.86,0.7149,0.6978,0.8596,0.7438,0.7302,0.7788,0.7652
8t8g_B,af3,1000,9,0.68,0.86,0.6992,0.6802,0.8581,0.731,0.7158,0.766,0.7508
8t8s_C,af3,1,0,0.49,0.9,0.618,0.4899,0.9031,0.675,0.5725,0.705,0.6025
8t8s_C,af3,1,1,0.49,0.9,0.6191,0.4931,0.9031,0.6759,0.5751,0.7109,0.6101
8t8s_C,af3,1,2,0.36,0.9,0.429,0.355,0.8981,0.5228,0.4636,0.5578,0.4986
8t8s_C,af3,1,3,0.48,0.9,0.6153,0.4803,0.9011,0.6725,0.5645,0.7075,0.5995
8t8s_C,af3,1,4,0.48,0.9,0.6179,0.4844,0.9003,0.6744,0.5676,0.7094,0.6026
8t8s_C,af3,1,5,0.38,0.9,0.4996,0.3766,0.898,0.5793,0.4809,0.6093,0.5109
8t8s_C,af3,1,6,0.48,0.9,0.6065,0.4761,0.9014,0.6655,0.5612,0.6955,0.5912
8t8s_C,af3,1,7,0.49,0.9,0.6251,0.4921,0.9029,0.6807,0.5743,0.7157,0.6093
8t8s_C,af3,1,8,0.48,0.9,0.6186,0.4793,0.9012,0.6751,0.5637,0.7051,0.5937
8t8s_C,af3,1,9,0.48,0.9,0.6163,0.4846,0.9018,0.6734,0.568,0.7084,0.603
8t8s_C,af3,2,0,0.5,0.9,0.6514,0.4955,0.9015,0.7014,0.5767,0.7364,0.6117
8t8s_C,af3,2,1,0.51,0.9,0.6659,0.5128,0.9014,0.713,0.5905,0.748,0.6255
8t8s_C,af3,2,2,0.5,0.9,0.6413,0.4983,0.9029,0.6936,0.5792,0.7286,0.6142
8t8s_C,af3,2,3,0.49,0.9,0.6671,0.4949,0.9005,0.7138,0.576,0.7488,0.611
8t8s_C,af3,2,4,0.5,0.9,0.6546,0.4996,0.9029,0.7043,0.5803,0.7343,0.6103
8t8s_C,af3,2,5,0.5,0.9,0.6624,0.5008,0.9023,0.7104,0.5811,0.7454,0.6161
8t8s_C,af3,2,6,0.5,0.9,0.6567,0.4965,0.9033,0.706,0.5779,0.741,0.6129
8t8s_C,af3,2,7,0.49,0.9,0.645,0.4902,0.9016,0.6963,0.5725,0.7263,0.6025
8t8s_C,af3,2,8,0.5,0.9,0.6592,0.5021,0.8994,0.7072,0.5816,0.7422,0.6166
8t8s_C,af3,2,9,0.52,0.9,0.6912,0.5197,0.9006,0.7331,0.5959,0.7681,0.6309
8t8s_C,af3,3,0,0.43,0.9,0.5345,0.4313,0.8981,0.6072,0.5247,0.6372,0.5547
8t8s_C,af3,3,1,0.48,0.9,0.5992,0.4805,0.9014,0.6596,0.5647,0.6896,0.5947
8t8s_C,af3,3,2,0.47,0.9,0.5926,0.4723,0.9033,0.6547,0.5585,0.6897,0.5935
8t8s_C,af3,3,3,0.4,0.9,0.4432,0.3954,0.8982,0.5342,0.496,0.5692,0.531
8t8s_C,af3,3,4,0.47,0.9,0.6054,0.475,0.9008,0.6645,0.5602,0.6945,0.5902
8t8s_C,af3,3,5,0.47,0.9,0.6043,0.4742,0.9015,0.6637,0.5597,0.6937,0.5897
8t8s_C,af3,3,6,0.46,0.9,0.5928,0.4636,0.9016,0.6546,0.5512,0.6846,0.5812
8t8s_C,af3,3,7,0.49,0.9,0.6195,0.4863,0.904,0.6764,0.5698,0.7064,0.5998
8t8s_C,af3,3,8,0.46,0.9,0.5942,0.4569,0.9002,0.6554,0.5456,0.6904,0.5806
8t8s_C,af3,3,9,0.45,0.9,0.5866,0.4488,0.8996,0.6492,0.539,0.6792,0.569
8t8s_C,af3,4,0,0.44,0.9,0.5431,0.4429,0.8991,0.6143,0.5341,0.6443,0.5641
8t8s_C,af3,4,1,0.46,0.9,0.5718,0.4553,0.9008,0.6376,0.5444,0.6726,0.5794
8t8s_C,af3,4,2,0.45,0.9,0.5669,0.4463,0.9017,0.6339,0.5374,0.6639,0.5674
8t8s_C,af3,4,3,0.37,0.9,0.4469,0.3673,0.8994,0.5374,0.4737,0.5724,0.5087
8t8s_C,af3,4,4,0.47,0.9,0.5859,0.4683,0.9008,0.6489,0.5548,0.6789,0.5848
8t8s_C,af3,4,5,0.48,0.9,0.5858,0.4766,0.9034,0.6493,0.562,0.6793,0.592
8t8s_C,af3,4,6,0.45,0.9,0.5519,0.4464,0.9009,0.6217,0.5373,0.6567,0.5723
8t8s_C,af3,4,7,0.49,0.91,0.6055,0.4854,0.9053,0.6655,0.5694,0.6955,0.5994
8t8s_C,af3,4,8,0.46,0.9,0.5773,0.4647,0.9005,0.6419,0.5519,0.6769,0.5869
8t8s_C,af3,4,9,0.34,0.9,0.4466,0.3434,0.898,0.5369,0.4543,0.5719,0.4893
8t8s_C,af3,5,0,0.49,0.9,0.6224,0.4928,0.9014,0.6782,0.5745,0.7082,0.6045
8t8s_C,af3,5,1,0.48,0.9,0.6092,0.4787,0.8986,0.6671,0.5627,0.7021,0.5977
8t8s_C,af3,5,2,0.47,0.9,0.6062,0.4748,0.8999,0.6649,0.5598,0.6999,0.5948
8t8s_C,af3,5,3,0.29,0.9,0.2747,0.2899,0.8988,0.3995,0.4117,0.4345,0.4467
8t8s_C,af3,5,4,0.48,0.9,0.6127,0.4828,0.9013,0.6704,0.5665,0.7054,0.6015
8t8s_C,af3,5,5,0.38,0.9,0.5155,0.3846,0.8969,0.5918,0.4871,0.6268,0.5221
8t8s_C,af3,5,6,0.49,0.9,0.6292,0.4908,0.9,0.6834,0.5726,0.7184,0.6076
8t8s_C,af3,5,7,0.47,0.9,0.6033,0.4709,0.8995,0.6625,0.5566,0.6975,0.5916
8t8s_C,af3,5,8,0.48,0.9,0.6124,0.4844,0.9005,0.67,0.5676,0.705,0.6026
8t8s_C,af3,5,9,0.49,0.9,0.6115,0.4866,0.9021,0.6696,0.5697,0.7046,0.6047
8t8s_C,af3,6,0,0.46,0.9,0.5957,0.4574,0.9005,0.6567,0.546,0.6917,0.581
8t8s_C,af3,6,1,0.46,0.9,0.5886,0.4603,0.8996,0.6508,0.5482,0.6858,0.5832
8t8s_C,af3,6,2,0.46,0.9,0.5872,0.4633,0.8998,0.6497,0.5506,0.6847,0.5856
8t8s_C,af3,6,3,0.47,0.9,0.5984,0.4665,0.9,0.6587,0.5532,0.6937,0.5882
8t8s_C,af3,6,4,0.46,0.9,0.5903,0.4614,0.8981,0.6519,0.5487,0.6869,0.5837
8t8s_C,af3,6,5,0.47,0.9,0.6005,0.47,0.9006,0.6605,0.5561,0.6955,0.5911
8t8s_C,af3,6,6,0.47,0.9,0.6015,0.4736,0.8985,0.6609,0.5586,0.6909,0.5886
8t8s_C,af3,6,7,0.45,0.9,0.5833,0.4533,0.8984,0.6463,0.5423,0.6813,0.5773
8t8s_C,af3,6,8,0.48,0.9,0.6159,0.4844,0.9019,0.6731,0.5679,0.7031,0.5979
8t8s_C,af3,6,9,0.48,0.9,0.6076,0.4782,0.9006,0.6662,0.5627,0.7012,0.5977
8t8s_C,af3,7,0,0.35,0.9,0.449,0.3535,0.9008,0.5394,0.463,0.5694,0.493
8t8s_C,af3,7,1,0.47,0.9,0.6072,0.4737,0.9019,0.6661,0.5593,0.7011,0.5943
8t8s_C,af3,7,2,0.48,0.9,0.6181,0.4767,0.902,0.6749,0.5618,0.7099,0.5968
8t8s_C,af3,7,3,0.47,0.9,0.6046,0.4713,0.9018,0.664,0.5574,0.699,0.5924
8t8s_C,af3,7,4,0.47,0.9,0.6042,0.4718,0.903,0.664,0.558,0.699,0.593
8t8s_C,af3,7,5,0.48,0.9,0.6011,0.477,0.9014,0.6612,0.5619,0.6912,0.5919
8t8s_C,af3,7,6,0.4,0.9,0.526,0.4011,0.9005,0.6009,0.501,0.6309,0.531
8t8s_C,af3,7,7,0.47,0.9,0.6092,0.4733,0.9032,0.668,0.5593,0.703,0.5943
8t8s_C,af3,7,8,0.49,0.9,0.6217,0.4853,0.9014,0.6776,0.5685,0.7126,0.6035
8t8s_C,af3,7,9,0.41,0.9,0.5084,0.4135,0.8988,0.5865,0.5106,0.6165,0.5406
8t8s_C,af3,8,0,0.36,0.9,0.4834,0.3594,0.8986,0.5664,0.4672,0.6014,0.5022
8t8s_C,af3,8,1,0.47,0.9,0.5943,0.4668,0.8993,0.6553,0.5533,0.6903,0.5883
8t8s_C,af3,8,2,0.47,0.9,0.6042,0.4737,0.9021,0.6638,0.5594,0.6938,0.5894
8t8s_C,af3,8,3,0.46,0.9,0.5934,0.4638,0.9011,0.6549,0.5513,0.6799,0.5763
8t8s_C,af3,8,4,0.47,0.9,0.6007,0.474,0.9021,0.661,0.5596,0.696,0.5946
8t8s_C,af3,8,5,0.36,0.9,0.4625,0.3588,0.8997,0.5499,0.467,0.5799,0.497
8t8s_C,af3,8,6,0.49,0.9,0.617,0.4855,0.9011,0.6738,0.5686,0.7038,0.5986
8t8s_C,af3,8,7,0.47,0.9,0.5992,0.4714,0.9043,0.6602,0.558,0.6902,0.588
8t8s_C,af3,8,8,0.5,0.9,0.6381,0.4968,0.9038,0.6912,0.5782,0.7262,0.6132
8t8s_C,af3,8,9,0.42,0.9,0.553,0.4205,0.9024,0.6229,0.5169,0.6529,0.5469
8t8s_C,af3,9,0,0.47,0.9,0.5947,0.475,0.8998,0.6557,0.56,0.6907,0.595
8t8s_C,af3,9,1,0.41,0.9,0.5328,0.4125,0.8976,0.6058,0.5095,0.6408,0.5445
8t8s_C,af3,9,2,0.47,0.9,0.5978,0.4735,0.8991,0.6581,0.5586,0.6931,0.5936
8t8s_C,af3,9,3,0.47,0.9,0.5977,0.468,0.9022,0.6586,0.5548,0.6886,0.5848
8t8s_C,af3,9,4,0.45,0.9,0.5763,0.4492,0.8999,0.641,0.5393,0.671,0.5693
8t8s_C,af3,9,5,0.48,0.9,0.5944,0.4755,0.9037,0.6563,0.5611,0.6913,0.5961
8t8s_C,af3,9,6,0.47,0.9,0.586,0.4687,0.8992,0.6486,0.5548,0.6836,0.5898
8t8s_C,af3,9,7,0.47,0.9,0.587,0.4684,0.9011,0.6498,0.5549,0.6848,0.5899
8t8s_C,af3,9,8,0.47,0.9,0.5864,0.4651,0.8995,0.649,0.552,0.684,0.587
8t8s_C,af3,9,9,0.47,0.9,0.5779,0.4702,0.9011,0.6425,0.5564,0.6725,0.5864
8t8s_C,af3,10,0,0.47,0.9,0.5953,0.4709,0.9015,0.6565,0.557,0.6915,0.592
8t8s_C,af3,10,1,0.48,0.9,0.6052,0.4756,0.9002,0.6642,0.5605,0.6992,0.5955
8t8s_C,af3,10,2,0.47,0.9,0.6025,0.4676,0.9022,0.6624,0.5545,0.6924,0.5845
8t8s_C,af3,10,3,0.41,0.9,0.5454,0.4104,0.8983,0.616,0.508,0.651,0.543
8t8s_C,af3,10,4,0.47,0.9,0.6029,0.4709,0.9,0.6623,0.5567,0.6973,0.5917
8t8s_C,af3,10,5,0.49,0.9,0.6267,0.4918,0.9039,0.6821,0.5742,0.7121,0.6042
8t8s_C,af3,10,6,0.47,0.9,0.6027,0.4749,0.8998,0.6621,0.5599,0.6921,0.5899
8t8s_C,af3,10,7,0.48,0.9,0.611,0.4795,0.8995,0.6687,0.5635,0.7037,0.5985
8t8s_C,af3,10,8,0.48,0.9,0.6035,0.4789,0.9013,0.6631,0.5634,0.6931,0.5934
8t8s_C,af3,10,9,0.49,0.9,0.6216,0.4857,0.8997,0.6772,0.5685,0.7122,0.6035
8t8s_C,af3,42,0,0.48,0.9,0.6136,0.4766,0.9016,0.6712,0.5616,0.7062,0.5966
8t8s_C,af3,42,1,0.47,0.9,0.6131,0.4744,0.9,0.6705,0.5595,0.6955,0.5845
8t8s_C,af3,42,2,0.47,0.9,0.5972,0.4683,0.9014,0.658,0.5549,0.688,0.5849
8t8s_C,af3,42,3,0.48,0.9,0.607,0.4794,0.9022,0.666,0.564,0.701,0.599
8t8s_C,af3,42,4,0.46,0.9,0.5893,0.4637,0.9015,0.6517,0.5513,0.6867,0.5863
8t8s_C,af3,42,5,0.47,0.9,0.587,0.4687,0.9012,0.6498,0.5552,0.6848,0.5902
8t8s_C,af3,42,6,0.47,0.9,0.5993,0.4745,0.903,0.66,0.5602,0.695,0.5952
8t8s_C,af3,42,7,0.47,0.9,0.6,0.4706,0.9012,0.6602,0.5567,0.6952,0.5917
8t8s_C,af3,42,8,0.48,0.9,0.6027,0.477,0.8988,0.6619,0.5614,0.6919,0.5914
8t8s_C,af3,42,9,0.47,0.9,0.5865,0.4654,0.9014,0.6495,0.5526,0.6845,0.5876
8t8s_C,af3,777,0,0.47,0.9,0.6127,0.4665,0.9008,0.6703,0.5534,0.7003,0.5834
8t8s_C,af3,777,1,0.47,0.9,0.6097,0.4669,0.8988,0.6675,0.5533,0.7025,0.5883
8t8s_C,af3,777,2,0.47,0.9,0.6074,0.4671,0.9011,0.6661,0.5539,0.7011,0.5889
8t8s_C,af3,777,3,0.47,0.9,0.6119,0.4723,0.9011,0.6697,0.5581,0.7047,0.5931
8t8s_C,af3,777,4,0.46,0.9,0.5997,0.4562,0.8997,0.6597,0.5449,0.6947,0.5799
8t8s_C,af3,777,5,0.47,0.9,0.608,0.4736,0.8995,0.6663,0.5588,0.7013,0.5938
8t8s_C,af3,777,6,0.48,0.9,0.6209,0.4818,0.9004,0.6768,0.5655,0.7118,0.6005
8t8s_C,af3,777,7,0.4,0.9,0.5426,0.3999,0.8966,0.6134,0.4992,0.6434,0.5292
8t8s_C,af3,777,8,0.47,0.9,0.608,0.472,0.8996,0.6663,0.5575,0.7013,0.5925
8t8s_C,af3,777,9,0.47,0.9,0.6111,0.4748,0.9018,0.6692,0.5602,0.7042,0.5952
8t8s_C,af3,25107,0,0.46,0.9,0.5911,0.4644,0.9007,0.653,0.5517,0.683,0.5817
8t8s_C,af3,25107,1,0.46,0.9,0.6041,0.4619,0.9025,0.6638,0.55,0.6988,0.585
8t8s_C,af3,25107,2,0.47,0.9,0.5942,0.467,0.8972,0.6548,0.553,0.6848,0.583
8t8s_C,af3,25107,3,0.47,0.9,0.6018,0.4713,0.8992,0.6613,0.5569,0.6963,0.5919
8t8s_C,af3,25107,4,0.46,0.9,0.5861,0.4634,0.9002,0.6489,0.5508,0.6839,0.5858
8t8s_C,af3,25107,5,0.41,0.9,0.5076,0.4057,0.8999,0.5861,0.5045,0.6161,0.5345
8t8s_C,af3,25107,6,0.47,0.9,0.5953,0.4747,0.904,0.657,0.5606,0.692,0.5956
8t8s_C,af3,25107,7,0.47,0.9,0.5846,0.4664,0.901,0.6479,0.5533,0.6829,0.5883
8t8s_C,af3,25107,8,0.49,0.9,0.6274,0.4888,0.9035,0.6826,0.5717,0.7176,0.6067
8t8s_C,af3,25107,9,0.46,0.91,0.5922,0.4639,0.9064,0.655,0.5524,0.69,0.5874
8t8s_C,af3,91791,0,0.47,0.9,0.5876,0.4653,0.8987,0.6498,0.552,0.6848,0.587
8t8s_C,af3,91791,1,0.46,0.9,0.5833,0.4625,0.9021,0.6471,0.5504,0.6821,0.5854
8t8s_C,af3,91791,2,0.47,0.9,0.5948,0.4697,0.9009,0.656,0.5559,0.691,0.5909
8t8s_C,af3,91791,3,0.48,0.9,0.6046,0.478,0.902,0.6641,0.5628,0.6991,0.5978
8t8s_C,af3,91791,4,0.45,0.9,0.5604,0.4465,0.9005,0.6284,0.5373,0.6634,0.5723
8t8s_C,af3,91791,5,0.48,0.9,0.6012,0.4767,0.9028,0.6615,0.5619,0.6965,0.5969
8t8s_C,af3,91791,6,0.38,0.9,0.4665,0.3786,0.8987,0.5529,0.4826,0.5879,0.5176
8t8s_C,af3,91791,7,0.48,0.9,0.6179,0.4835,0.9013,0.6746,0.5671,0.7046,0.5971
8t8s_C,af3,91791,8,0.48,0.9,0.5982,0.4781,0.9024,0.659,0.563,0.694,0.598
8t8s_C,af3,91791,9,0.46,0.9,0.5909,0.4627,0.9005,0.6528,0.5503,0.6878,0.5853
8t8s_C,af3,34897,0,0.48,0.9,0.6193,0.4797,0.8965,0.6747,0.5631,0.7097,0.5981
8t8s_C,af3,34897,1,0.48,0.9,0.6165,0.4829,0.898,0.6728,0.5659,0.7028,0.5959
8t8s_C,af3,34897,2,0.48,0.9,0.6199,0.4827,0.8979,0.6755,0.5657,0.7055,0.5957
8t8s_C,af3,34897,3,0.49,0.9,0.6332,0.4881,0.9004,0.6866,0.5706,0.7166,0.6006
8t8s_C,af3,34897,4,0.47,0.9,0.5975,0.4655,0.8996,0.6579,0.5523,0.6929,0.5873
8t8s_C,af3,34897,5,0.48,0.9,0.6216,0.4827,0.8991,0.6771,0.566,0.7071,0.596
8t8s_C,af3,34897,6,0.48,0.9,0.6221,0.4791,0.9003,0.6777,0.5633,0.7077,0.5933
8t8s_C,af3,34897,7,0.49,0.9,0.6241,0.4897,0.9004,0.6794,0.5718,0.7144,0.6068
8t8s_C,af3,34897,8,0.48,0.9,0.6171,0.484,0.8985,0.6734,0.5669,0.7084,0.6019
8t8s_C,af3,34897,9,0.5,0.9,0.6405,0.4991,0.8999,0.6924,0.5793,0.7224,0.6093
8t8s_C,af3,9999,0,0.44,0.9,0.554,0.4409,0.8986,0.6229,0.5324,0.6579,0.5674
8t8s_C,af3,9999,1,0.47,0.9,0.5836,0.4689,0.9035,0.6476,0.5558,0.6826,0.5908
8t8s_C,af3,9999,2,0.46,0.9,0.5705,0.4628,0.8989,0.6362,0.55,0.6712,0.585
8t8s_C,af3,9999,3,0.46,0.9,0.57,0.4607,0.8999,0.636,0.5485,0.671,0.5835
8t8s_C,af3,9999,4,0.45,0.9,0.5638,0.4541,0.9011,0.6313,0.5435,0.6663,0.5785
8t8s_C,af3,9999,5,0.43,0.9,0.5482,0.4263,0.9009,0.6187,0.5212,0.6537,0.5562
8t8s_C,af3,9999,6,0.46,0.9,0.5768,0.4591,0.9002,0.6415,0.5473,0.6765,0.5823
8t8s_C,af3,9999,7,0.4,0.9,0.4762,0.4048,0.8995,0.5609,0.5037,0.5959,0.5387
8t8s_C,af3,9999,8,0.38,0.9,0.3952,0.3786,0.8986,0.4959,0.4826,0.5309,0.5176
8t8s_C,af3,9999,9,0.46,0.9,0.5827,0.4644,0.9016,0.6465,0.5518,0.6815,0.5868
8t8s_C,af3,100,0,0.44,0.9,0.5362,0.4405,0.8989,0.6087,0.5322,0.6387,0.5622
8t8s_C,af3,100,1,0.43,0.9,0.5289,0.4348,0.9,0.6031,0.5278,0.6381,0.5628
8t8s_C,af3,100,2,0.36,0.9,0.4306,0.3623,0.897,0.5239,0.4692,0.5589,0.5042
8t8s_C,af3,100,3,0.42,0.9,0.5176,0.4232,0.8991,0.5939,0.5184,0.6239,0.5484
8t8s_C,af3,100,4,0.44,0.9,0.5397,0.4422,0.8993,0.6116,0.5336,0.6416,0.5636
8t8s_C,af3,100,5,0.43,0.9,0.5302,0.4347,0.8984,0.6038,0.5274,0.6388,0.5624
8t8s_C,af3,100,6,0.41,0.9,0.5101,0.4109,0.8988,0.5878,0.5085,0.6228,0.5435
8t8s_C,af3,100,7,0.45,0.9,0.5472,0.4512,0.8982,0.6174,0.5406,0.6524,0.5756
8t8s_C,af3,100,8,0.45,0.9,0.5404,0.4475,0.9002,0.6124,0.538,0.6424,0.568
8t8s_C,af3,100,9,0.45,0.9,0.5451,0.4479,0.8996,0.616,0.5382,0.651,0.5732
8t8s_C,af3,52,0,0.46,0.9,0.5661,0.4557,0.9001,0.6329,0.5446,0.6629,0.5746
8t8s_C,af3,52,1,0.45,0.9,0.5727,0.4549,0.9,0.6382,0.5439,0.6732,0.5789
8t8s_C,af3,52,2,0.31,0.9,0.3928,0.3056,0.8973,0.4937,0.4239,0.5287,0.4589
8t8s_C,af3,52,3,0.45,0.9,0.5771,0.4546,0.8988,0.6414,0.5434,0.6764,0.5784
8t8s_C,af3,52,4,0.45,0.9,0.5659,0.4481,0.8992,0.6326,0.5383,0.6626,0.5683
8t8s_C,af3,52,5,0.46,0.9,0.5799,0.4589,0.9002,0.644,0.5472,0.679,0.5822
8t8s_C,af3,52,6,0.45,0.9,0.5557,0.4454,0.9001,0.6246,0.5363,0.6596,0.5713
8t8s_C,af3,52,7,0.46,0.9,0.5729,0.4558,0.8993,0.6382,0.5445,0.6682,0.5745
8t8s_C,af3,52,8,0.45,0.9,0.5661,0.4509,0.8981,0.6325,0.5403,0.6625,0.5703
8t8s_C,af3,52,9,0.47,0.9,0.5888,0.4659,0.8996,0.651,0.5526,0.686,0.5876
8t8s_C,af3,2025,0,0.47,0.9,0.597,0.4708,0.9039,0.6584,0.5574,0.6934,0.5924
8t8s_C,af3,2025,1,0.47,0.9,0.5801,0.4653,0.9025,0.6446,0.5527,0.6796,0.5877
8t8s_C,af3,2025,2,0.48,0.9,0.5899,0.4799,0.9029,0.6525,0.5645,0.6825,0.5945
8t8s_C,af3,2025,3,0.47,0.9,0.5916,0.4712,0.9008,0.6534,0.5571,0.6884,0.5921
8t8s_C,af3,2025,4,0.38,0.9,0.5007,0.377,0.8998,0.5805,0.4816,0.6155,0.5166
8t8s_C,af3,2025,5,0.48,0.9,0.6027,0.479,0.9019,0.6625,0.5636,0.6975,0.5986
8t8s_C,af3,2025,6,0.46,0.9,0.5792,0.4641,0.9021,0.6438,0.5517,0.6788,0.5867
8t8s_C,af3,2025,7,0.46,0.9,0.5862,0.464,0.9021,0.6494,0.5516,0.6844,0.5866
8t8s_C,af3,2025,8,0.48,0.9,0.5986,0.4777,0.9019,0.6593,0.5625,0.6893,0.5925
